,OF_ID,address,city,state,stateFIPS,zip,x,y,name,website,facebook,twitter,season1_date,season1_time,season1_notes,season1_products,season2_date,season2_time,season2_notes,season2_products,season3_date,season3_time,season3_notes,season3_products,season4_date,season4_time,season4_notes,season4_products,Product_1,Product_2,Product_3,Product_4,Product_5,Product_6,Product_7,Product_8,Product_9,Product_10,Product_11,Product_12,Product_13,Product_14,Product_15,Product_16,Product_17,Product_18,Product_19,Product_20,Product_21,Product_22,Product_23,Product_24,Product_25,Product_26,Product_27,Product_28,ActivityList,Activity_1,Activity_2,Activity_3,Activity_4,Activity_5,Activity_6,Activity_7,Activity_8,Activity_9,Activity_10,Activity_11,FacilitiesList,Facilities_1,Facilities_2,Facilities_3,Facilities_4,Facilities_5,Payment_2,Payment_3,Payment_4,Payment_1
1228,4017766,711 Railroad Avenue,Viroqua,Wisconsin,55,54665.0,-90.8784554,43.5619804,Schott Farm,http://schottfarm.com/,,,01/01/2016 to 12/31/2016,Sat: 9:00 AM - 12:00 PM;,"Anytime by appointment. Open Saturday from 9AM-Noon, stop by!",Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
1229,4013838,154 Schrock Lane,Monterey,Tennessee,47,38574.0,-85.130135,36.200363,Schrock Honeyacres,,,,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;,Our sales room is attached to our residence so will accommodate customers at any reasonable time.,Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,0,0
1230,4000469,1185 9 Mile Rd. NW,Sparta,Michigan,26,49345.0,-85.697411,43.101815,Schwalliers Country Basket,,https://www.facebook.com/pages/Schwalliers-Country-Basket/57481257124,,08/18/2014 to 11/09/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 9:00 AM - 6:00 PM;Sun: 11:00 AM - 6:00 PM;,,Baked goods; Canned or preserved food; Fresh fruits; Honey; Juices; Maple products; Soap;,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Family/ youth activities;  Pick Your Own/U-Pick operation; Hay rides; Corn maze; Petting zoo; ,1,1,0,1,1,0,0,1,1,1,0,Hand washing station(s); Picnic areas without tables; Picnic areas with tables; ,1,0,1,1,0,1,0,1,1
1231,4017345,4958 thomas hill rd,edgar,Wisconsin,55,54426.0,-89.949112,44.920106,Scotch and Soda Acres,,,,01/01/2014 to 12/31/2014,,"hours by appointment, or self serve, call for instructions",Eggs; Honey; Poultry products;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
1232,4003655,3318 Beech Bluff Rd,Jackson,Tennessee,47,38301.0,-88.70479300000001,35.612607000000004,Scott Apiaries,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1233,4013063,1138 East Callahan Road,Etna,California,6,96027.0,-122.842152,41.441142,"Scott River Ranch, LLC",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1234,4003215,18911 Cherry Springs Ranch Dr.,Monument,Colorado,8,80132.0,-104.781932,39.107269,Searle Ranch,searleranch.com,https://www.facebook.com/pages/Searle-Ranch-Grass-Fed-Beef,,01/01/2015 to 12/31/2015,,Meat pickup and ranch visits by appointment.,Grass fed / finished Certified Texas Longhorn Beef;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1235,4022261,2806 KY1547,Liberty,Kentucky,21,42539.0,-84.980021,37.307649,Second Season Produce,,,,01/01/2017 to 12/31/2017,Mon: 8:00 AM - 8:00 PM;Tue: 8:00 AM - 8:00 PM;Wed: 8:00 AM - 8:00 PM;Thu: 8:00 AM - 8:00 PM;Fri: 8:00 AM - 4:00 PM;Sun: 8:00 AM - 8:00 PM;,,Baked goods; Cut flowers; Fresh vegetables;,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1236,4023492,7784 N Sanctuary Ln,Mooresville,Indiana,18,46158.0,-86.31230500000001,39.541647999999995,Seib's Hoosier Honey,https://www.seibshoosierhoney.com,https://www.facebook.com/SeibsHoosierHoney/,,01/01/2020 to 12/31/2020,,"By appointment;When we are home, we are open.  Call about an hour before you come.","Honey; Pet food; Soap; Beekeeping Equipment, Hive products, beeswax, candles, etc;",01/01/2020 to 04/30/2020,,"By appointment;When we are home, we are open.  Call about an hour before you come.",Nucs (starter hives);,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,Educational tours/ classes;  Other: Newbie Day in May;,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
1237,4017465,10494 157th ave,Bloomer,Wisconsin,55,54724.0,-91.461033,45.069111,"Seibel's Organic Meats, LLC",https://sites.google.com/site/seibelsorganic/,https://www.facebook.com/pages/Seibels-Organic-Meats-LLC/102229873169639,,01/01/2014 to 12/31/2014,,contact us to arrange to a pick up time,Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0
1238,4003358,83 Toddy Hill Road,Sandy Hook,Connecticut,9,6482.0,-73.258523,41.391519,Sepe Farm LLC,www.sepefarm.com,https://www.facebook.com/SepeFarm,,01/01/2014 to 12/31/2014,,Please call in advance for visiting the farm.,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation;  Other: Sheep Shearing and Sheep Management Consulting;,0,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0
1239,4022300,1068 S Metzletein Rd,Clever,Missouri,29,65631.0,-93.4996849,37.024426500000004,"Serendipity Acres, LLC",,https://www.facebook.com/Serendipityacresevans/,,05/01/2017 to 10/01/2017,Sat: 10:00 AM - 1:00 PM;,,Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Eggs; Fresh fruits; Fresh vegetables; Honey; Maple products; Mushrooms; Soap;,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1240,4017325,12780 Jantzen Ln,Platte City,Missouri,29,64079.0,-94.845979,39.32155,Serendipity Farm & Orchard,,http://www.facebook.com/?ref=tn_tnmn#%21/SerendipityFarmOrchard,,04/01/2014 to 11/01/2014,Mon: 10:00 AM - 7:00 PM;Fri: 10:00 AM - 7:00 PM;Sat: 1:00 PM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,"Days/hours subject to change, please call first.",Baked goods; Canned or preserved food; Cut flowers; Eggs; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1241,4022324,73 Brown Rd,Phenix City,Alaska,2,36869.0,-85.182649,32.447297,Serenity Farm,http://thinkserenity.com,https://www.facebook.com/AlabamaSerenityFarm/,,01/01/2017 to 12/31/2017,,By appointment;,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1242,4022272,429 Happy Hollow Road,Mifflintown,Pennsylvania,42,17059.0,-77.35019399999999,40.590022999999995,Serenity Hills Farms,,https://www.facebook.com/frmrfrd/,,01/01/2017 to 12/31/2017,,Please call for hours and pricing.,Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0
1243,4022437,19892 N STATE HWY 34,TERRELL,Texas,48,75161.0,-96.196888,32.814598,SerenityFarm.farm,SerenityFarm.farm,https://www.facebook.com/larkinfarm,,01/01/2020 to 12/31/2020,Mon: 12:00 PM - 6:00 PM;Tue: 12:00 PM - 6:00 PM;Wed: 12:00 PM - 6:00 PM;Thu: 12:00 PM - 6:00 PM;Fri: 12:00 PM - 6:00 PM;Sat: 10:00 AM - 5:00 PM;,,Eggs; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,1,0
1244,4012625,4487 Elder Road Post Office Box 216,Gray Summit,Missouri,29,63089.0,-90.86295799999999,38.492664000000005,Seven Gables Farm,sevengablesfarm.com,https://www.facebook.com/pages/Seven-Gables-Farm/618425231566963?sk=timeline,,06/13/2014 to 10/31/2014,Fri: 5:00 PM - 9:00 PM;Sat: 10:00 AM - 2:00 PM;Sun: 10:00 AM - 2:00 PM;,Call for upick days and times,Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Dry beans; Eggs; Fresh fruits; Fresh vegetables; Mushrooms; Nursery stock; Wine;,,,,,,,,,,,,,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Pick Your Own/U-Pick operation;  Other: spring summer fall festivals;",1,1,1,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
1245,4000262,8769 Old Dumfries Rd.,Catlett,Virginia,51,20119.0,-77.662374,38.67783,Seven Oaks Lavender Farm,www.sevenoakslavenderfarm.com,https://www.facebook.com/sevenoakslavender,,01/01/2014 to 12/31/2014,Sat: 10:00 AM - 3:00 PM;Sun: 10:00 AM - 3:00 PM;,Alternate hours in season (June/July) and for special events.  Check website for details.,Canned or preserved food; Coffee and/or tea; Cut flowers; Eggs; Herbs; Honey; Soap;,09/01/2014,,,,,,,,,,,,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation;  Other: Various classes and events;,0,1,0,0,1,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
1246,4017508,6220 SW Martin Highway,Palm City,Florida,12,34990.0,-80.33782099999999,27.161413,"Shadowood Farm, Inc.",http://www.shadowoodfarm.com/,,,11/01/2014 to 05/15/2015,Wed: 10:00 AM - 5:00 PM;Thu: 10:00 AM - 5:00 PM;Fri: 10:00 AM - 5:00 PM;Sat: 10:00 AM - 1:00 PM;Sun: 10:00 AM - 1:00 PM;,,Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  ",1,1,1,1,0,0,0,0,0,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,0
1247,4000252,13275 Blair Street,Holland,Michigan,26,49424.0,-86.11178699999999,42.892902,Shady Side Farm,http://www.shadysidefarm.com,https://www.facebook.com/shadysidefarm,,01/01/2014 to 12/31/2014,Fri: 9:00 AM - 3:00 PM;,Open Fridays. Other times by chance or appointment; feel free to call ahead.,Crafts and/or woodworking items; Dry beans;,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
1248,4013851,12602 Center Road,Traverse City,Michigan,26,49686.0,-85.51524609999998,44.870194299999994,Shangrila Too,,,,05/24/2014 to 10/31/2014,Mon: 9:00 AM - 8:00 PM;Tue: 9:00 AM - 8:00 PM;Wed: 9:00 AM - 8:00 PM;Thu: 9:00 AM - 8:00 PM;Fri: 9:00 AM - 8:00 PM;Sat: 9:00 AM - 8:00 PM;Sun: 9:00 AM - 8:00 PM;,,Baked goods; Canned or preserved food; Eggs; Fresh fruits; Fresh vegetables; Honey;,05/23/2015 to 10/31/2015,Mon: 9:00 AM - 8:00 PM;Tue: 9:00 AM - 8:00 PM;Wed: 9:00 AM - 8:00 PM;Thu: 9:00 AM - 8:00 PM;Fri: 9:00 AM - 8:00 PM;Sat: 9:00 AM - 8:00 PM;Sun: 9:00 AM - 8:00 PM;,,Baked goods; Canned or preserved food; Eggs; Fresh fruits; Fresh vegetables; Honey;,,,,,,,,,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
1249,4000248,5594 Norrisville Rd,White Hall,Maryland,24,21161.0,-76.547311,39.721081,Shaw Orchards,www.shaworchards.com,https://www.facebook.com/shaworchards,,06/02/2014 to 11/26/2014,Mon: 8:00 AM - 6:00 PM;Tue: 8:00 AM - 6:00 PM;Wed: 8:00 AM - 6:00 PM;Thu: 8:00 AM - 6:00 PM;Fri: 8:00 AM - 6:00 PM;Sat: 8:00 AM - 5:00 PM;,Closed Sunday,Baked goods; Canned or preserved food; Crafts and/or woodworking items; Cut flowers; Fresh fruits; Fresh vegetables; Honey; Juices; Maple products; Nuts;,,,,,,,,,,,,,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,Educational tours/ classes; Pick Your Own/U-Pick operation; Hay rides; ,0,1,0,0,1,0,0,1,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,1
1250,4012874,98 Townhouse,Whitefield,Maine,23,4353.0,-69.61008000000001,44.2196226,Sheepscot General at Uncas Farm,,,,01/01/2014 to 12/31/2014,Tue: 7:00 AM - 6:00 PM;Wed: 7:00 AM - 6:00 PM;Thu: 7:00 AM - 6:00 PM;Fri: 7:00 AM - 6:00 PM;Sat: 7:00 AM - 6:00 PM;Sun: 10:00 AM - 5:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Mushrooms; Nursery stock; Nuts; Poultry products; Prepared foods; Non-poultry meat; Soap; Tofu; Wild harvested forest products; Wine;,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Pick Your Own/U-Pick operation; ",1,1,1,0,1,0,0,0,0,0,0,Flush toilets; Picnic areas with tables; ,0,1,0,1,0,1,1,1,1
1251,4000465,367 County Road 327,Flat Rock,Alabama,1,35966.0,-85.6753472,34.7662994,SheerLark Farm,http://sheerlarkfarm.com/,https://www.facebook.com/pages/SheerLark-Farm/341548307271,,01/01/2014 to 12/31/2014,,By appointment,Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1252,4000246,200 Creamery Road,Brooktondale,New York,36,14817.0,-76.35239,42.380125,Shelterbelt Farm,http://www.shelterbeltfarm.com,https://www.facebook.com/ShelterbeltFarm,,01/01/2014 to 12/31/2014,,We are currently open by appointment only.,Honey; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1253,4017617,340 Goodman Rd,Leland ,North Carolina,37,28451.0,-78.081005,34.200727,Shelton Herb Farm,www.SheltonHerbFarmNC.com,https://www.facebook.com/pages/Shelton-Herb-Farm/279357342893?ref=br_rs&pnref=lhc,,01/01/2015 to 12/31/2015,Mon: 8:00 AM - 5:00 PM;Tue: 8:00 AM - 5:00 PM;Wed: 8:00 AM - 5:00 PM;Thu: 8:00 AM - 5:00 PM;Fri: 8:00 AM - 5:00 PM;Sat: 8:00 AM - 5:00 PM;,,Bedding plants; Cut flowers; Eggs; Nuts; Microgreens;,01/01/2015 to 12/31/2015,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
1254,4017751,825 Jenny Wren Drive,Martinsburg,West Virginia,54,25404.0,-77.92956,39.461883,Shepherd's Whey Creamery,shepherdswheycreamery.com,shepherd's Whey Creamery,,01/01/2016 to 12/31/2016,Mon: 7:00 AM - 7:00 PM;Tue: 7:00 AM - 7:00 PM;Wed: 7:00 AM - 7:00 PM;Thu: 7:00 AM - 7:00 PM;Fri: 7:00 AM - 7:00 PM;Sat: 10:00 AM - 7:00 PM;Sun: 10:00 AM - 7:00 PM;,best to call first so we can confirm we are on the farm proper and watch for you. 304-283-5203,Dairy products; Eggs; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tours of manufacturing facilities; ,0,0,0,0,0,1,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
1255,4017531,35622 Braddock Road,Callahan,Florida,12,32011.0,-81.864069,30.611727000000002,Shepperds Farms,Shepperdsfarms@gmail.com,,,,,By appointment only,Canned or preserved food;,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Celebrations/ corporate events; ,1,0,0,0,0,0,0,0,0,0,0,Picnic areas with tables; ,0,0,0,1,0,1,0,0,0
1256,4022378,3017 Klej Grange Rd,Pocomoke City,Maryland,24,21851.0,-75.456314,38.097409999999996,Shimar Farms,,Shi-Mar Farms,,01/01/2019 to 12/31/2019,,By appointment;,Grains and/or flour; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Flush toilets; ,0,1,0,0,0,1,1,0,0
1257,4003163,7097 Old River Road,Baker,Florida,12,32531.0,-86.59790500000001,30.888099,Shockley Springs Blueberry Farm,http://shockleysprings.com,https://www.facebook.com/pages/Shockley-Springs-Nursery/83091184375?ref=hl&ref_type=bookmark,,06/07/2014 to 07/26/2014,Sat: 6:00 AM - 6:00 PM;Sun: 6:00 AM - 6:00 PM;,,Fresh fruits; Honey;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,0,0
1258,4017656,3701 Elm Street,Silver Springs,Nevada,32,89429.0,-119.23122,39.394724,Silver Springs Custom Gardens On-Farm Green-Market,,https://www.facebook.com/pages/Custom-Gardens-Organic-Farm/125190910916903,,01/01/2016 to 12/31/2016,,Any Day by advance appointment. Please -- please call ahead.,"Bedding plants; Canned or preserved food; Herbs; Fresh fruits; Fresh vegetables; Honey; Our NevadaGrown Hawaiian baby ginger and red stem turmeric,  fall season;",,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Educational tours/ classes; ,0,1,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,0,0
1259,4000243,170 Simmons Road,McMurray,Pennsylvania,42,15317.0,-80.083087,40.2682,Simmons Farm,,https://www.facebook.com/SimmonsFarm,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1260,4000241,2589 Grimm Rd.,Addy,Washington,53,99101.0,-118.013126,48.296863,Simple Gifts Farm,www.simplegiftsfarm.net,https://www.facebook.com/simplegiftsfarm,,,,,Crafts and/or woodworking items; Cut flowers; Fresh fruits; Fresh vegetables;,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pick Your Own/U-Pick operation; ,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0
1261,4017359,9800 155th Street East,Nerstrand,Minnesota,27,55053.0,-93.105069,44.364146999999996,Simple Harvest Farm Organics,www.simpleharvestfarm.com,https://www.facebook.com/pages/Simple-Harvest-Farm-Organics/173674052675008,,01/01/2015 to 12/31/2015,Sat: 10:00 AM - 2:00 PM;,"Our Farm Shoppe is open the Second Saturday of every month, 10-2; or by appointment.","Baked goods; Bedding plants; Canned or preserved food; Cut flowers; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Pet food; Poultry products; Soap; Goat Milk Soap, Wool, Handspun Yarn, Goose Eggs for Crafts;",,,,,,,,,,,,,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Educational tours/ classes; Family/ youth activities;  ,0,1,0,1,0,0,0,0,0,0,0,Hand washing station(s); ,1,0,0,0,0,1,1,0,0
1262,4022364,10 Bailey RD,LaGrange,Georgia,13,30240.0,-85.126182,33.034831,Sims Pond Farms,,https://www.facebook.com/danny.ods/,,01/01/2018 to 12/31/2018,Sat: 10:00 AM - 2:00 PM;,,Baked goods; Bedding plants; Canned or preserved food; Crafts and/or woodworking items; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Nursery stock; Poultry products; Prepared foods; Non-poultry meat; Soap; Lamb;,,,,,,,,,,,,,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,Celebrations/ corporate events; Educational tours/ classes; Hay rides; Petting zoo; ,1,1,0,0,0,0,0,1,0,1,0,Hand washing station(s); Flush toilets; Picnic areas with tables; ,1,1,0,1,0,1,1,1,0
1263,4003620,7209 Church Street,Penryn,California,6,95663.0,-121.16917099999999,38.852928000000006,Sinclair Family Farm,www.sinclairfamilyfarm.net,karinsinclair,https://www.twitter.com/karinsinclair,01/01/2014 to 12/31/2014,Mon: 8:00 AM - 4:00 PM;Tue: 8:00 AM - 4:00 PM;Wed: 8:00 AM - 4:00 PM;Thu: 8:00 AM - 4:00 PM;Fri: 8:00 AM - 4:00 PM;,Available weekends by appointment. We are also available at several Farmers Markets,Eggs; Fresh fruits; Fresh vegetables; Honey; Nuts; Poultry products; Non-poultry meat;,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,1,0
1264,4017737,1167 Crooked Run Rd.,Mount Jackson ,Virginia,51,22842.0,-78.689532,38.764631,Sinclair Farm,http://www.sinclairfarm.com,http://www.facebook.com/sinclair,,01/01/2015 to 12/31/2015,Wed: 8:00 AM - 2:00 PM;,Call 540-325-1711 or 540-477-9268 for additional open hours and days.,Baked goods; Canned or preserved food; Dairy products; Eggs; Herbs; Fresh fruits; Fresh vegetables; Honey; Poultry products; Pastured beef and pork.;,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Hand washing station(s); Flush toilets; ,1,1,0,0,0,1,1,1,0
1265,4017620,19009 Ravenna Rd | State Route 44,Auburn Twp.,Ohio,39,44023.0,-81.21951700000001,41.352165,Sirna's Farm & Market ,www.sirnasfarm.com,www.facebook.com/sirnasfarm.oh,,06/01/2015 to 10/31/2015,Mon: 10:00 AM - 6:00 PM;Tue: 10:00 AM - 6:00 PM;Wed: 10:00 AM - 6:00 PM;Thu: 10:00 AM - 6:00 PM;Fri: 10:00 AM - 6:00 PM;Sat: 10:00 AM - 6:00 PM;Sun: 10:00 AM - 6:00 PM;,"Open 7 Days a Week, June thru October",Baked goods; Canned or preserved food; Coffee and/or tea; Crafts and/or woodworking items; Cut flowers; Dairy products; Dry beans; Eggs; Herbs; Fresh fruits; Fresh vegetables; Grains and/or flour; Honey; Juices; Maple products; Mushrooms; Nuts; Poultry products; Prepared foods; Non-poultry meat; Soap; Wine; Exclusively Ohio Products Stocked at Our Farm Market;,,,,,,,,,,,,,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,"Celebrations/ corporate events; Educational tours/ classes; Farm meals (lunches, dinners, etc.); Family/ youth activities;  Tours of manufacturing facilities; Hay rides; Corn maze;  Other: Wine Tastings, Private Events, Annual Fall Festival Oct 3-4 & 10-11;",1,1,1,1,0,1,0,1,1,0,0,Hand washing station(s); Picnic areas with tables; ,1,0,0,1,0,1,1,1,1
